economy,series,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
BLR,SE.SEC.ENRR.FE,,,,,,,,,113.924789428711,111.873641967773,109.212499250285,107.11359577607,105.727632878972,103.164486990226,102.551671847254,102.211121335612,102.01233919664,101.583542654067,100.837960983045,99.9048197524061,99.9308910788603,99.8514568766293,97.7828329479802,97.184372562362,95.0767756373877
BLR,SE.SEC.ENRR.MA,,,,,,,,,117.403106689453,115.427947998047,112.742995229229,110.761780734327,109.481485062069,105.809942655111,104.417740552497,103.543178604174,103.877026585058,103.332434351043,102.314398637263,100.944737037312,101.185703588503,100.958454841064,100.266934775775,97.6550191458949,94.5202022750901
BLR,SE.TER.ENRR,54.5108413696289,56.5885696411133,58.9719886779785,61.6584510803223,62.9585113525391,65.4601211547852,68.3140869140625,71.1050872802734,71.3163528442383,75.3678512573242,80.1169697729485,87.3373753061346,93.4729592664074,95.4975003100193,94.316359554493,93.7888271999214,91.5206757734477,89.4706479354735,84.7097808751504,81.2921953254514,79.900160036935,78.6027133367864,77.0977334087936,72.8250212584046,70.1107509145358
BLR,SE.TER.ENRR.FE,62.6487808227539,65.0250396728516,68.3930892944336,71.7289276123047,73.3427886962891,75.9345474243164,79.4934234619141,83.7997894287109,85.5074920654297,90.4933700561523,95.3766859764508,103.172948286202,109.531699203018,110.320258557367,108.158226045773,107.505425804153,103.779106864839,99.7123512750371,92.1089007484019,86.6836374430497,85.3012885902356,84.1475046521849,82.6085502906297,78.4458374741992,75.5513245422279
BLR,SE.TER.ENRR.MA,46.7428588867188,48.5178489685059,49.9305686950684,51.9612884521484,52.9878196716309,55.4242095947266,57.6459007263184,59.0247001647949,57.8922004699707,61.1244812011719,65.7404621083213,72.3903798423734,78.3178621311941,81.5013590770826,81.2110655446921,80.8521444910772,79.9960807995169,79.8238261995253,77.7029374136865,76.2019210354228,74.808762019749,73.3627020387243,71.8947145324429,67.5048163457277,64.9532960176833
BLZ,SE.PRM.ENRR,117.034683227539,117.08415222168,113.59684753418,118.811058044434,120.602569580078,120.297348022461,119.866386413574,117.773338317871,115.303932189941,114.545341491699,112.946476456076,112.275924178746,115.222578079659,113.524076873246,112.82886168273,113.602548159784,116.084024666164,115.629980470942,114.90527173544,114.458351316357,112.251430128031,107.337270073984,101.531373116389,97.7874461619187,96.4819245941926
BLZ,SE.PRM.ENRR.FE,115.479560852051,116.069633483887,112.479148864746,117.933219909668,119.204643249512,117.962646484375,117.957046508789,116.728607177734,113.293891906738,112.69896697998,111.03986135182,110.16684723727,113.584380571379,111.169421849033,110.197252553716,110.912073781758,113.190585896915,112.78457239705,112.117146294069,113.022866703848,110.42750929368,105.874994208405,100.401112174666,97.179441260745,96.0660514813016
BLZ,SE.PRM.ENRR.MA,118.523063659668,118.055198669434,114.672821044922,119.660186767578,121.96021270752,122.572563171387,121.732330322266,118.795738220215,117.272407531738,116.354942321777,114.816231145103,114.341496540894,116.823939471223,115.820679065006,115.387908888508,116.20855523106,118.875572020048,118.364292631394,117.575891867937,115.83063047052,113.993431563998,108.732755571277,102.610057421263,98.3677306328249,96.8786857624263
BLZ,SE.SEC.ENRR,67.7030181884766,69.2901992797852,,75.2354507446289,76.6425094604492,75.2656326293945,76.0926818847656,75.4892196655273,75.4095230102539,75.1112899780273,75.6223037349759,76.1272789038614,78.8095397154118,80.6694303700292,80.3583033664053,81.2936199454549,87.7313726328389,86.323893201399,86.2833561409511,87.4526596660355,86.1886596150512,88.8215546932903,87.4381668552162,83.619553808705,86.4571583269413
BLZ,SE.SEC.ENRR.FE,69.6441192626953,71.5002288818359,,77.1278610229492,79.1648864746094,76.4672164916992,77.7098617553711,77.4540634155273,77.7610168457031,77.4153671264648,78.3641404805915,78.6071233872433,80.2218941529101,82.749944824542,82.7300117898782,82.8789389276581,88.9483912761822,87.3819122314453,88.364140080516,88.4514778969396,87.8505494505495,90.1186996190982,89.0278593037432,84.5732792044884,87.4232987312572
BLZ,SE.SEC.ENRR.MA,65.8038864135742,67.1443786621094,,73.3905410766602,74.1718368530273,74.0846786499023,74.4975891113281,73.544921875,73.0761795043945,72.8187408447266,72.888929838301,73.6621054057716,77.4097721025095,78.6144053017091,78.0233008039207,79.7369765066394,86.5388684355296,82.2403106689453,84.2523344741623,86.4791365683692,84.5719661335842,87.5643887362637,85.9030260748234,82.7047602380119,85.5326475652289
BLZ,SE.TER.ENRR,,15.1962203979492,17.0946197509766,16.2938194274902,15.6906204223633,16.1422500610352,16.941520690918,17.9253196716309,18.78537940979,22.0563106536865,21.5657311669129,21.5464009784327,24.0271611386785,24.0045345047471,24.0154633440872,23.4350622690571,24.4760136680388,24.731690676743,24.5883446033139,25.138736158351,25.9421694120047,23.6813942822198,23.9767727412258,22.3734089825019,24.8098643151325
BLZ,SE.TER.ENRR.FE,,18.4727096557617,21.0202808380127,19.6023101806641,18.6091709136963,19.5171604156494,20.9561595916748,22.0743808746338,23.0406093597412,27.4000091552734,26.3584802097945,26.8373833996792,29.9773690013347,29.9340609367895,30.0827555356743,29.0861014708313,30.5036049222096,30.945558739255,30.9472804221746,31.8993632551638,33.0255352076348,29.9082757909925,31.0154068865681,29.0806945863126,32.1377183967112
BLZ,SE.TER.ENRR.MA,,11.833589553833,13.0674695968628,12.9064102172852,12.7172698974609,12.7239103317261,12.8892002105713,13.7347097396851,14.4783296585083,16.6294708251953,16.6842661034847,16.2113587347232,18.0752263756675,18.1088566099587,18.0112881806109,17.8544228049179,18.5363247863248,18.6523386803717,18.3811903911868,18.5383604568887,19.0188070387738,17.5907258064516,17.0835443037975,15.8890040981583,17.7213302182234
BMU,SE.PRM.ENRR,,103.549797058105,102.935012817383,103.237411499023,102.27513885498,100.932991027832,99.383903503418,,,,106.171371459961,103.870971679688,101.248802185059,99.5652236938477,100.564140319824,102.673927307129,,,,,,,,92.8512496948242,
BMU,SE.PRM.ENRR.FE,,106.904037475586,107.257713317871,107.330993652344,108.012390136719,105.726867675781,104.601226806641,,,,,106.334838867188,103.402740478516,102.097190856934,103.22917175293,106.269760131836,,,,,,,,93.2923431396484,
BMU,SE.PRM.ENRR.MA,,100.442481994629,98.9064407348633,99.4281005859375,96.9721832275391,96.4840621948242,94.4742279052734,,,,,101.639343261719,99.3166275024414,97.2997665405273,98.1919326782227,99.4862213134766,,,,,,,,92.4242401123047,
BMU,SE.SEC.ENRR,,85.5536804199219,84.8986434936523,85.6302795410156,87.598030090332,86.630241394043,82.0112533569336,,,,89.5964279174805,88.0554428100586,86.2392807006836,85.0652008056641,85.4845428466797,86.8070526123047,,,,,,,,74.3967514038086,
BMU,SE.SEC.ENRR.FE,,90.8878479003906,90.6635818481445,92.7162399291992,95.5397262573242,93.513313293457,87.4717788696289,,,,97.601318359375,96.2374572753906,94.1572113037109,92.5261001586914,91.6382293701172,92.7939910888672,,,,,,,,79.9730606079102,
BMU,SE.SEC.ENRR.MA,,80.6067199707031,79.5332107543945,78.9736328125,80.0710525512695,80.1275177001953,76.9203796386719,,,,81.8941497802734,80.2704925537109,78.7614135742188,77.9546432495117,79.582649230957,81.1454772949219,,,,,,,,69.3403930664062,
BMU,SE.TER.ENRR,,,,,,,32.5518684387207,29.2320194244385,29.9917602539062,38.3707885742188,36.5495414733887,37.8277206420898,36.9150810241699,35.1997718811035,33.3333282470703,30.6167392730713,,21.8093700408936,22.3407592773438,,,,,17.3357105255127,
BMU,SE.TER.ENRR.FE,,,,,,,46.5730285644531,42.9530181884766,41.1665687561035,55.7648391723633,49.7959213256836,51.6939315795898,49.8239402770996,49.4047584533691,44.0761184692383,42.984691619873,,27.6455001831055,26.4779891967773,,,,,20.9401702880859,
BMU,SE.TER.ENRR.MA,,,,,,,19.627140045166,16.38743019104,19.268030166626,21.5154895782471,23.6198101043701,24.332010269165,24.4027309417725,21.5551700592041,23.0088500976562,18.5714302062988,,16.2350006103516,18.2216701507568,,,,,13.9130401611328,
BOL,SE.PRM.ENRR,119.13207244873,118.06078338623,118.543472290039,116.677192687988,115.955810546875,115.199371337891,113.561637878418,112.767723083496,111.650062561035,108.031242370605,104.396370229571,100.921849072087,98.3129253076371,96.8904736314233,95.4654700824142,95.0961939865757,95.5387659267627,96.4475043810472,97.122722190495,97.6714741591375,98.2369486079625,98.4694228398409,99.1960878877715,98.5726894625786,
BOL,SE.PRM.ENRR.FE,118.203018188477,117.258659362793,117.844116210938,116.392272949219,115.863822937012,115.213752746582,113.596397399902,112.750061035156,111.396812438965,107.495628356934,103.797834753754,100.255889538791,97.3403486200089,95.550581258807,94.0770806486019,93.8583300701785,94.5708209025645,95.6468995663567,96.4545538796599,97.1895656706801,98.0009413809334,98.3434171331873,99.0844131373743,98.3946247768903,
BOL,SE.PRM.ENRR.MA,120.027198791504,118.833236694336,119.216613769531,116.951309204102,116.044273376465,115.185539245605,113.528251647949,112.784683227539,111.89315032959,108.545181274414,104.970530058196,101.560543807334,99.2455024418953,98.1750735993605,96.7963540565183,96.2825927119564,96.4663327768503,97.2146266472059,97.7629107134433,98.1331931193405,98.4630712487754,98.590155241177,99.3030942725404,98.7433153965746,
BOL,SE.SEC.ENRR,72.7576370239258,75.7862701416016,80.6306991577148,83.4697265625,86.3809967041016,87.4255523681641,86.5906295776367,86.0495986938477,85.3683776855469,83.7523803710938,87.7601876397411,85.300407946135,87.0108512162742,88.7650557098116,89.4564819756877,90.6139031958796,90.6152852803158,89.4000212849504,88.7218999579042,88.8235046622532,88.8672369779995,90.4144137410078,90.3729338176816,91.3676827044767,
BOL,SE.SEC.ENRR.FE,70.1280364990234,73.2119827270508,78.0644607543945,80.8071975708008,83.8102722167969,85.2724075317383,84.9520263671875,84.8977508544922,84.6359786987305,83.5469284057617,87.5005794020571,85.4463613535963,86.9054153516049,88.5871712557106,89.1304081626405,89.9740673277194,89.7963617272291,88.5199336270253,87.8603570044998,88.0304372690611,88.4047972829548,90.1926069467688,90.3370506966397,91.2883197233107,
BOL,SE.SEC.ENRR.MA,75.2952423095703,78.269416809082,83.1048202514648,86.035270690918,88.856689453125,89.4979705810547,88.1669921875,87.1571884155273,86.0723571777344,83.9497985839844,88.0095812796536,85.1602302234174,87.1120900050009,88.9358247014077,89.769458377041,91.2279448427891,91.4010950035757,90.2444321081047,89.5484623532792,89.5843401236007,89.3108495068406,90.6271694085409,90.407349700313,91.4437955856748,
BOL,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,
BOL,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,SE.PRM.ENRR,,,,,,,,,,,,,104.7822265625,109.945137023926,110.316467285156,109.152191162109,108.757843017578,109.80850982666,108.623291015625,107.40747833252,105.498199462891,103.4716796875,103.970321655273,,
BRA,SE.PRM.ENRR.FE,,,,,,,,,,,,,101.953323364258,106.955070495605,107.334297180176,106.721626281738,106.517860412598,108.09001159668,107.111892700195,105.67684173584,102.880798339844,101.901641845703,103.519882202148,,
BRA,SE.PRM.ENRR.MA,,,,,,,,,,,,,107.472343444824,112.829208374023,113.206520080566,111.488967895508,110.905738830566,111.437919616699,110.059967041016,109.064842224121,108.0517578125,104.991073608398,104.399726867676,,
BRA,SE.SEC.ENRR,,,,,,,,,,,,,94.3209762573242,103.917686462402,102.635528564453,100.920516967773,102.56950378418,103.015960693359,105.00707244873,103.953277587891,104.125999450684,106.651893615723,106.031188964844,,
BRA,SE.SEC.ENRR.FE,,,,,,,,,,,,,97.9080200195312,107.282928466797,106.121192932129,103.753479003906,104.766120910645,104.605270385742,106.633720397949,106.028106689453,106.519920349121,110.227439880371,108.78392791748,,
BRA,SE.SEC.ENRR.MA,,,,,,,,,,,,,90.8357467651367,100.666320800781,99.3065338134766,98.2119293212891,100.465850830078,101.490379333496,103.442672729492,101.970039367676,101.852668762207,103.277297973633,103.43522644043,,
BRA,SE.TER.ENRR,,,,,,,,,,,,,43.2308616638184,44.3393707275391,47.1568717956543,48.4340400695801,48.3333396911621,50.0267486572266,51.1916885375977,52.6240615844727,54.572811126709,56.8306198120117,60.3906211853027,,
BRA,SE.TER.ENRR.FE,,,,,,,,,,,,,49.7164192199707,51.0449104309082,54.4021911621094,55.4103889465332,55.7252883911133,57.3723411560059,59.1007804870605,60.9915390014648,64.5541915893555,67.8096771240234,71.9278106689453,,
BRA,SE.TER.ENRR.MA,,,,,,,,,,,,,36.8341407775879,37.7301902770996,40.0069999694824,41.4925117492676,41.0847091674805,42.8086814880371,43.5052185058594,44.4464302062988,45.056999206543,46.3517417907715,49.1480484008789,,
BRB,SE.PRM.ENRR,102.616241455078,104.42259979248,103.545349121094,104.487609863281,102.365783691406,101.593612670898,101.276039123535,100.212989807129,100.470497131348,99.8023910522461,100.026486558072,100.607875564296,,,96.4334517627767,95.4051834276328,95.319325026438,94.3660015740012,94.4722209242559,94.7561440274338,94.5134829805,92.7709032613596,90.1875316776483,88.0075687838805,83.9370240790286
BRB,SE.PRM.ENRR.FE,101.380767822266,103.451271057129,102.574378967285,102.86026763916,100.812561035156,100.98690032959,99.8721694946289,100.243293762207,100.295486450195,99.8477172851562,100.179904650535,99.3287373004354,,,95.7350356184661,94.5371916156557,95.1315419904503,93.0874704491726,93.3498948977642,93.1778425655977,93.2506749325068,91.4806888820952,88.7319587628866,86.396255850234,83.0403850177862
BRB,SE.PRM.ENRR.MA,103.827003479004,105.377906799316,104.504272460938,106.096351623535,103.897636413574,102.188461303711,102.645637512207,100.183601379395,100.639358520508,99.7587890625,99.878640776699,101.850383293682,,,97.1108120233288,96.2457337883959,95.500542103361,95.5922365318338,95.546410608139,96.2731178778255,95.7327669434254,94.0185258178952,91.5952143569292,89.5663547640608,84.8046163190929
BRB,SE.SEC.ENRR,107.564750671387,108.259826660156,107.798782348633,107.189636230469,108.061492919922,108.776031494141,107.878128051758,109.740669250488,110.919006347656,110.282241821289,107.682540893555,107.300071716309,,,108.186309814453,108.196029663086,108.310737609863,109.804237365723,108.216751098633,106.086326599121,104.318992614746,103.569473266602,104.222328186035,102.513702392578,104.371182990274
BRB,SE.SEC.ENRR.FE,108.796867370605,107.765472412109,107.324180603027,107.501808166504,108.083801269531,107.802139282227,108.45157623291,109.797866821289,111.353240966797,110.057472229004,106.974426269531,108.517181396484,,,109.352897644043,109.521759033203,109.759788513184,110.261192321777,108.398483276367,106.941482543945,105.184692382812,104.736427307129,106.201553344727,104.055282592773,106.336565096953
BRB,SE.SEC.ENRR.MA,106.34790802002,108.747169494629,108.266670227051,106.882553100586,108.039489746094,109.742027282715,107.305976867676,109.683578491211,110.483779907227,110.507652282715,108.387519836426,106.100593566895,,,107.064880371094,106.923240661621,106.910606384277,109.357917785645,108.038551330566,105.251617431641,103.478446960449,102.44270324707,102.325576782227,101.039749145508,102.483370288248
BRB,SE.TER.ENRR,41.9254302978516,41.2074584960938,,,,,,60.2387390136719,,74.2060775756836,69.5953279239237,66.9463967271583,70.0289730657796,73.1807704972012,71.2682628742848,57.2814457564167,52.0533712473342,51.0106696691866,45.8751983077737,48.935497470489,52.971630831,54.672,55.0600902713579,54.2600399378744,53.5815662047086
BRB,SE.TER.ENRR.FE,61.3815612792969,58.8972396850586,,,,,,81.6354522705078,,101.674942016602,94.990227342866,89.5609588623047,94.3220701454234,99.5411841817784,95.5949086884339,75.8850294085007,69.0394982946419,67.5599435825106,61.2705578845534,66.9638062506713,71.7733247145012,73.4793451154722,74.2715777899945,73.9003917179631,72.1972084646556
BRB,SE.TER.ENRR.MA,22.9403896331787,23.8990497589111,,,,,,38.6809501647949,,46.620288848877,43.9551308683008,41.4266117969822,45.5632134395865,46.570357300397,46.7544055320098,38.7128932210899,35.2685366383997,34.8420606317575,30.9670032268138,31.5675116399379,34.8813102518918,36.4647842972604,36.2599526576286,34.9609589794347,35.3737751844104
BRN,SE.PRM.ENRR,112.037879943848,110.13542175293,112.115310668945,116.92626953125,119.105339050293,119.844757080078,121.505966186523,122.321258544922,116.783126831055,112.532432556152,108.70580714953,104.830894583323,103.310538143682,103.895142180095,103.847709576297,104.185794604632,105.726377387079,104.567053854277,104.179996298549,103.033008586959,102.709633966272,101.387926832397,99.134912983916,96.9292188716198,
BRN,SE.PRM.ENRR.FE,112.163223266602,110.377700805664,112.626502990723,118.081382751465,120.078971862793,121.0517578125,122.410339355469,123.267723083496,118.21662902832,114.31990814209,110.498809893408,107.069532237674,104.792057139962,105.529168817759,105.311693102176,105.549867988577,107.254623044097,105.840786132273,105.536255858836,104.468201754386,103.881500702779,102.340118608751,100.290344718366,97.6206662134602,
BRN,SE.PRM.ENRR.MA,111.925270080566,109.916030883789,111.650207519531,115.876846313477,118.225372314453,118.757118225098,120.692939758301,121.471488952637,115.496070861816,110.925086975098,107.0826306914,102.791597567717,101.959153497828,102.398070192035,102.49769182176,102.933465248578,104.329783510824,103.399777395528,102.930719219829,101.713623305277,101.631434966426,100.508340736354,98.0659340659341,96.29057187017,
BRN,SE.SEC.ENRR,82.8583526611328,84.982307434082,86.768928527832,87.8041305541992,90.8928298950195,93.6873092651367,97.5592575073242,98.3408584594727,98.7723617553711,100.720039367676,101.011688232422,102.111122131348,105.229759216309,102.392692565918,96.2848663330078,92.8161697387695,90.0986175537109,88.6814727783203,89.1818084716797,88.2910308837891,86.6857810342997,89.5956009698649,89.8513650597627,91.8381544399811,
BRN,SE.SEC.ENRR.FE,87.9611587524414,89.8383865356445,91.2054824829102,92.2724304199219,94.7744827270508,97.0742797851562,100.890647888184,101.234901428223,101.119102478027,102.777656555176,103.281120300293,103.50959777832,107.718727111816,105.909843444824,98.996940612793,95.8460998535156,93.33837890625,91.7844619750977,92.0042572021484,91.2721405029297,89.4443214522913,91.2275165667403,91.5901157449936,93.2725572697522,
BRN,SE.SEC.ENRR.MA,78.3309631347656,80.6899795532227,82.8594284057617,83.8573684692383,87.4470977783203,90.6691436767578,94.5734634399414,95.729850769043,96.6492614746094,98.8546600341797,98.9572219848633,100.845611572266,102.990882873535,99.2716293334961,93.8979797363281,90.1488571166992,87.226432800293,85.900146484375,86.6286468505859,85.5654983520508,84.1428571428571,88.0878004081803,88.2455247306355,90.5140045746839,
BRN,SE.TER.ENRR,13.4959297180176,14.6684103012085,14.1154699325562,14.257490158081,15.1707801818848,15.2498598098755,15.2068796157837,15.4847002029419,15.7385101318359,16.5658493041992,15.3331563578444,17.4270912772504,22.0733483384086,23.4649239797279,30.0799102783203,28.6641292572021,28.6644096374512,31.2433910195239,27.9285989469629,27.7715019255456,29.1961193084717,27.4258937503291,31.1925368707703,36.4182725443167,
BRN,SE.TER.ENRR.FE,18.8005504608154,19.9043502807617,19.1461696624756,19.7554893493652,21.3829402923584,21.5910606384277,21.4085807800293,21.3645801544189,22.2322902679443,22.3758201599121,20.9251731837179,23.1569425599276,29.3582157487483,31.8638424889501,39.9378700256348,37.9300498962402,37.6065483093262,40.9387222946545,36.2713402529635,36.2713402529635,37.4743690490723,35.2920922759096,39.8634180218763,44.5215869311552,
BRN,SE.TER.ENRR.MA,8.88776016235352,10.1060199737549,9.72105979919434,9.44229030609131,9.6946496963501,9.63123989105225,9.72441005706787,10.3176803588867,10.1058797836304,11.5545902252197,10.49844082562,12.4440729632725,15.7313388478875,16.1741990134038,21.5795192718506,20.744649887085,21.1032104492188,23.149725534734,21.024220803605,20.7420610722829,22.2981605529785,20.7587548638132,23.6294800605755,29.1590445826582,
BTN,SE.PRM.ENRR,77.8631820678711,79.7490081787109,81.8688430786133,84.8784332275391,88.8356399536133,92.4433975219727,97.0613403320312,101.103286743164,104.533050537109,109.009880065918,111.975852966309,113.566772460938,113.019607543945,106.841247558594,104.719581604004,103.099495619907,101.324020385742,99.7447717881834,99.3060254263897,97.989926908949,103.826009511759,105.461046747645,105.266151405341,106.687397950258,114.881123575514
BTN,SE.PRM.ENRR.FE,73.3110427856445,76.217399597168,79.1483917236328,83.6110916137695,89.1308364868164,93.3196029663086,98.9142913818359,103.704078674316,108.600547790527,113.843208312988,116.977561950684,117.623512268066,116.609367370605,109.633567810059,107.579177856445,105.841598531903,104.022659301758,102.527753499931,102.413086329185,101.564322691502,108.151407176877,110.697975701338,110.685273190608,111.666666077712,119.291420670964
BTN,SE.PRM.ENRR.MA,82.2351837158203,83.1318283081055,84.4655609130859,86.0800323486328,88.5581207275391,91.6259384155273,95.3501129150391,98.7228698730469,100.830039978027,104.614471435547,107.404312133789,109.827049255371,109.683906555176,104.232940673828,102.04517364502,100.54185410756,98.8222503662109,97.1873943582838,96.4662255667726,94.7347574317318,99.8926295733677,100.699984941603,100.34969748512,102.135094146984,110.817637030836
BTN,SE.SEC.ENRR,30.5185794830322,33.8684310913086,,,,43.8849105834961,46.4304084777832,50.2249412536621,53.5040893554688,58.5537414550781,62.9354400634766,66.9861221313477,72.1302185058594,76.680793762207,84.1404190063477,85.2313079833984,85.6766128540039,86.5600433349609,87.5722870683987,90.6185575459377,89.7711428873908,92.5248380307052,89.9829129407455,86.8564415582911,86.1810001963554
BTN,SE.SEC.ENRR.FE,27.6800708770752,31.5314197540283,,,,42.8833503723145,45.8921585083008,50.2554206848145,54.2678604125977,61.660530090332,67.4368286132812,72.9664916992188,79.2052764892578,84.4945220947266,92.2578125,92.4895401000977,93.3539505004883,93.6836013793945,94.7654841059746,97.6848520202403,97.5008417517849,100.878047817838,98.562791614893,94.91450020137,94.0369291275477
BTN,SE.SEC.ENRR.MA,33.1734390258789,36.0079307556152,,,,44.8186988830566,46.9324417114258,50.1968612670898,52.8133583068848,55.8003692626953,59.0150413513184,61.8350486755371,66.0587921142578,69.9533081054688,77.0849227905273,78.8302612304688,78.7838973999023,80.0535736083984,80.9134499076228,84.0295558430514,82.5498255057801,84.7700874228764,82.0667999207927,79.4705003540798,79.0185838215552
BTN,SE.TER.ENRR,,,,,,4.87233018875122,5.12222003936768,5.54621982574463,6.58204984664917,6.29682016372681,6.57718143152316,7.70502526511554,7.60806024678839,10.362939215902,,,,14.8354989456323,14.9303808051574,15.9420291550317,16.8650740250552,14.7382447141292,14.5780698560857,15.0074996948242,13.011259392916
BTN,SE.TER.ENRR.FE,,,,,,3.8428099155426,3.87545990943909,4.04678010940552,4.97519016265869,4.95929002761841,5.21984665348031,6.67303706119771,6.64991406273068,9.44367391887451,,,,15.1019335985173,15.3541912114183,16.4477391124856,17.6931491749255,16.2454173230505,15.0230679874042,15.1554899215698,13.7918693326955
BTN,SE.TER.ENRR.MA,,,,,,5.68594980239868,6.12308979034424,6.78646993637085,7.94905996322632,7.45808982849121,7.76393191361347,8.60133262669782,8.42611661760291,11.1299004284426,,,,14.6233868129897,14.5846380400557,15.5174991465678,16.1486713413533,13.385209142814,14.1706998014444,14.8692502975464,12.28179676534
BWA,SE.PRM.ENRR,107.469581604004,108.973907470703,109.583213806152,110.270523071289,110.615211486816,111.46208190918,112.33056640625,111.439659118652,110.978363037109,111.213661193848,,,107.411979939614,105.315561116255,101.616607294624,101.623352050781,,,,,,104.619979858398,109.27325614686,,
BWA,SE.PRM.ENRR.FE,107.678268432617,109.072288513184,109.26912689209,110.049026489258,110.000610351562,110.943397521973,111.390663146973,110.138069152832,109.708152770996,109.508346557617,,,106.324933266977,103.883835287346,101.018798828125,100.230361938477,,,,,,103.229286193848,108.220188987091,,
BWA,SE.PRM.ENRR.MA,107.264358520508,108.87712097168,109.89217376709,110.488151550293,111.218643188477,111.971099853516,113.252738952637,112.716468811035,112.224159240723,112.886001586914,,,108.476905055877,106.719040347359,104.310577392578,102.991012573242,,,,,,105.990783691406,110.312057463616,,
BWA,SE.SEC.ENRR,76.1968231201172,75.3002014160156,75.8795700073242,76.5648727416992,78.3988189697266,79.5636215209961,81.6948394775391,82.4867095947266,77.806510925293,,,,,,,,,,,,,70.6292572021484,,,
BWA,SE.SEC.ENRR.FE,77.4799728393555,76.1001892089844,77.1014633178711,77.884407043457,79.5718383789062,80.3644027709961,83.5707702636719,84.5229568481445,81.0781402587891,,,,,,,,,,,,,74.0652465820312,,,
BWA,SE.SEC.ENRR.MA,74.8863830566406,74.4858169555664,74.6401824951172,75.2335815429688,77.2211685180664,78.7629699707031,79.8247909545898,80.4620208740234,74.5599822998047,,,,,,,,,,,,,67.2383499145508,,,
BWA,SE.TER.ENRR,6.98083019256592,7.48678016662598,7.80341005325317,9.07960033416748,9.56877994537354,9.23077964782715,10.0698099136353,10.2232799530029,14.2659397125244,21.9871006011963,19.5398902893066,17.5134506225586,21.6663608551025,26.3370990753174,24.8355648460166,26.8692925538756,22.6605855291776,21.4762885165012,,21.4965480211896,22.4017870513653,21.2032904951187,20.7095613715302,20.5658232475186,21.4087908549348
BWA,SE.TER.ENRR.FE,6.55727005004883,6.99598979949951,7.58014011383057,8.83786964416504,8.78094005584717,8.4771203994751,8.87485980987549,,,,,,,,27.5166693771345,31.0198956236753,26.7211232779936,25.3801210448635,,25.6061803625609,27.3085317211449,25.8343331456135,25.694466771694,25.3977588554212,26.5916696907383
BWA,SE.TER.ENRR.MA,7.4268798828125,8.00253009796143,8.03752994537354,9.33255958557129,10.3903303146362,10.0128202438354,11.3024702072144,,,,,,,,22.1691077365442,22.7517294388932,18.6394284165144,17.6136118144189,,17.4285762358246,17.5445131490725,16.6095904273836,15.7563075546894,15.7602512538657,16.2438220757825
CAF,SE.PRM.ENRR,,68.3127670288086,60.4311485290527,59.6871795654297,51.2870597839355,57.085090637207,56.7010307312012,65.5534591674805,75.8503494262695,77.4299163818359,81.2789535522461,81.3504028320312,81.9315032958984,,,,96.8125991821289,,,,,,,,
CAF,SE.PRM.ENRR.FE,,56.1921195983887,49.1446495056152,49.2613792419434,41.4675712585449,47.1820182800293,46.849250793457,54.6113510131836,63.6332702636719,65.1810684204102,68.6301193237305,69.5737380981445,71.0957870483398,,,,85.1636199951172,,,,,,,,
CAF,SE.PRM.ENRR.MA,,80.3059005737305,71.578239440918,69.9882888793945,60.9875907897949,66.866340637207,66.4273071289062,76.3490982055664,87.9008331298828,89.5076904296875,93.7241668701172,92.9145278930664,92.5561828613281,,,,108.266952514648,,,,,,,,
CAF,SE.SEC.ENRR,,10.9798498153687,10.9962396621704,,,,,,,11.9955196380615,,15.9189596176147,15.6197595596313,,,,13.9465503692627,15.8074398040772,,,,,,,
CAF,SE.SEC.ENRR.FE,,7.64059019088745,,,,,,,,8.72708988189697,,11.4032897949219,10.7241497039795,,,,11.0433397293091,12.7931003570557,,,,,,,
CAF,SE.SEC.ENRR.MA,,14.2913198471069,,,,,,,,15.2237396240234,,20.4474201202393,20.4983406066894,,,,16.8065490722656,18.7722206115723,,,,,,,
CAF,SE.TER.ENRR,1.94369995594025,,,,1.66786003112793,,1.08675003051758,,2.16495990753174,2.30814003944397,2.53881001472473,2.95497989654541,2.77519989013672,,,,,,,,,,,,
CAF,SE.TER.ENRR.FE,0.636740028858185,,,,,,0.49125999212265,,1.15083003044128,1.41916000843048,1.20006000995636,,1.45260000228882,,,,,,,,,,,,
CAF,SE.TER.ENRR.MA,3.22892999649048,,,,,,1.67460000514984,,3.16564011573792,3.18468999862671,3.98183989524841,,4.17407989501953,,,,,,,,,,,,
CAN,SE.PRM.ENRR,99.4177627563477,,,,99.4407424926758,98.5980606079102,99.76953125,99.5414810180664,98.6080932617188,99.6073379516602,99.1343688964844,98.5625991821289,99.4907531738281,99.3867797851562,99.5252914428711,99.8602600097656,98.5500411987305,98.6322402954102,98.6617813110352,97.1875534057617,96.9089736938477,95.229621887207,94.7449798583984,94.9523391723633,
